-0.008569	0.020150	0.006103	0.005954	-0.015440	0.023046	-0.017383	-0.014993
0.033445	-0.079335	-0.023762	-0.023211	0.060516	-0.091161	0.068413	0.058756
0.065513	-0.154594	-0.046599	-0.045496	0.118243	-0.177099	0.133385	0.114823
-0.094845	0.222043	0.067581	0.065932	-0.170528	0.253216	-0.191736	-0.165638
0.065432	-0.154405	-0.046541	-0.045440	0.118098	-0.176885	0.133221	0.114682
0.234132	-0.517449	-0.168872	-0.163894	0.409146	-0.572080	0.449917	0.398249
0.084636	-0.198917	-0.060253	-0.058806	0.152462	-0.227339	0.171705	0.148073
-0.065041	0.153174	0.046288	0.045181	-0.117278	0.175288	-0.132173	-0.113889
0.099058	-0.231974	-0.070573	-0.068857	0.178131	-0.264567	0.200324	0.173024
-0.012283	0.028951	0.008743	0.008532	-0.022157	0.033154	-0.024972	-0.021514
-0.059062	0.139213	0.042025	0.041022	-0.106540	0.159393	-0.120113	-0.103458
0.000977	-0.002480	-0.000681	-0.000672	0.001828	-0.002951	0.002131	0.001772
-0.021038	0.049684	0.014966	0.014610	-0.037986	0.056957	-0.042853	-0.036883
-0.207103	0.464357	0.148917	0.144725	-0.364537	0.517166	-0.403040	-0.354638
-0.008603	0.020229	0.006127	0.005977	-0.015500	0.023136	-0.017450	-0.015051
-0.005034	0.011771	0.003591	0.003501	-0.009046	0.013421	-0.010157	-0.008785
-0.016131	0.038065	0.011478	0.011203	-0.029114	0.043620	-0.032832	-0.028269
-0.001823	0.004158	0.001308	0.001272	-0.003237	0.004675	-0.003593	-0.003145
-0.001206	0.002695	0.000870	0.000844	-0.002120	0.002994	-0.002331	-0.002061
-0.012382	0.029186	0.008813	0.008601	-0.022336	0.033424	-0.025174	-0.021688
0.010309	-0.024599	-0.007313	-0.007148	0.018706	-0.028359	0.021204	0.018160
-0.013647	0.032181	0.009712	0.009479	-0.024623	0.036864	-0.027758	-0.023908
-0.015277	0.036045	0.010871	0.010611	-0.027572	0.041300	-0.031089	-0.026772
-0.017977	0.042437	0.012790	0.012484	-0.032452	0.048639	-0.036602	-0.031510
-0.010605	0.024975	0.007550	0.007367	-0.019122	0.028588	-0.021543	-0.018568
0.004210	-0.010143	-0.002978	-0.002915	0.007675	-0.011754	0.008739	0.007449
-0.013014	0.030682	0.009262	0.009039	-0.023478	0.035141	-0.026465	-0.022797
-0.007392	0.017359	0.005266	0.005137	-0.013310	0.019840	-0.014976	-0.012925
-0.010861	0.025582	0.007732	0.007545	-0.019585	0.029284	-0.022066	-0.019017
-0.010428	0.024556	0.007425	0.007245	-0.018803	0.028107	-0.021182	-0.018258
-0.009784	0.023030	0.006967	0.006798	-0.017638	0.026354	-0.019866	-0.017127
-0.014093	0.033240	0.010029	0.009789	-0.025430	0.038079	-0.028671	-0.024693
-0.012145	0.028624	0.008645	0.008436	-0.021907	0.032778	-0.024690	-0.021272
-0.010194	0.024001	0.007258	0.007082	-0.018379	0.027469	-0.020703	-0.017846
-0.004485	0.010470	0.003201	0.003120	-0.008054	0.011926	-0.009036	-0.007821
-0.007685	0.018055	0.005475	0.005341	-0.013841	0.020639	-0.015576	-0.013441
-0.002075	0.004757	0.001488	0.001447	-0.003694	0.005363	-0.004109	-0.003589
-0.003456	0.008030	0.002470	0.002406	-0.006192	0.009123	-0.006932	-0.006014
-0.008371	0.019680	0.005962	0.005817	-0.015082	0.022506	-0.016977	-0.014645
-0.007934	0.018645	0.005652	0.005513	-0.014291	0.021317	-0.016084	-0.013878
0.036794	-0.087235	-0.026144	-0.025536	0.066559	-0.100209	0.075229	0.064624
0.068759	-0.162151	-0.048914	-0.047753	0.124063	-0.185688	0.139914	0.120477
-0.109709	0.255844	0.078235	0.076300	-0.196881	0.291109	-0.221026	-0.191261
0.067810	-0.159942	-0.048237	-0.047093	0.122362	-0.183179	0.138006	0.118825
0.248954	-0.545342	-0.179909	-0.174449	0.433095	-0.600289	0.474675	0.421698
0.061349	-0.144879	-0.043630	-0.042600	0.110768	-0.166045	0.124992	0.107562
-0.002953	0.006838	0.002112	0.002057	-0.005282	0.007754	-0.005904	-0.005130
0.071215	-0.167863	-0.050667	-0.049463	0.128466	-0.192174	0.144851	0.124755
-0.014118	0.033298	0.010047	0.009806	-0.025475	0.038146	-0.028721	-0.024736
-0.076087	0.178847	0.054170	0.052865	-0.137069	0.204437	-0.154361	-0.133118
0.003144	-0.007616	-0.002221	-0.002175	0.005747	-0.008851	0.006560	0.005578
0.024134	-0.057333	-0.017140	-0.016745	0.043699	-0.065936	0.049434	0.042426
-0.210160	0.470456	0.151167	0.146889	-0.369620	0.523525	-0.408412	-0.359604
-0.007466	0.017534	0.005319	0.005188	-0.013444	0.020041	-0.015127	-0.013055
-0.007857	0.018463	0.005597	0.005460	-0.014153	0.021108	-0.015928	-0.013743
-0.018105	0.042740	0.012881	0.012573	-0.032683	0.048986	-0.036863	-0.031734
-0.003727	0.008672	0.002662	0.002593	-0.006681	0.009861	-0.007485	-0.006489
-0.008936	0.021019	0.006364	0.006209	-0.016103	0.024044	-0.018132	-0.015637
-0.017053	0.040249	0.012133	0.011843	-0.030781	0.046126	-0.034715	-0.029887
0.006841	-0.016380	-0.004848	-0.004741	0.012434	-0.018918	0.014117	0.012070
-0.006637	0.015569	0.004730	0.004613	-0.011944	0.017784	-0.013433	-0.011599
-0.014620	0.034486	0.010403	0.010154	-0.026382	0.039510	-0.029745	-0.025616
-0.009679	0.022781	0.006892	0.006725	-0.017448	0.026067	-0.019651	-0.016942
-0.001154	0.002573	0.000833	0.000808	-0.002028	0.002854	-0.002226	-0.001971
0.001782	-0.004388	-0.001253	-0.001230	0.003283	-0.005142	0.003776	0.003185
-0.011727	0.027632	0.008347	0.008146	-0.021150	0.031640	-0.023835	-0.020537
-0.007822	0.018378	0.005572	0.005435	-0.014088	0.021011	-0.015855	-0.013680
-0.011311	0.026648	0.008052	0.007858	-0.020399	0.030510	-0.022987	-0.019808
-0.009511	0.022383	0.006773	0.006608	-0.017144	0.025610	-0.019308	-0.016647
-0.010576	0.024907	0.007530	0.007347	-0.019071	0.028510	-0.021485	-0.018518
-0.014373	0.033901	0.010228	0.009982	-0.025935	0.038839	-0.029241	-0.025183
-0.010799	0.025433	0.007688	0.007502	-0.019472	0.029114	-0.021938	-0.018907
-0.012173	0.028689	0.008664	0.008455	-0.021957	0.032853	-0.024746	-0.021320
-0.002380	0.005479	0.001705	0.001658	-0.004245	0.006193	-0.004732	-0.004124
-0.005710	0.013372	0.004071	0.003969	-0.010268	0.015260	-0.011538	-0.009971
-0.000828	0.001800	0.000602	0.000581	-0.001438	0.001966	-0.001560	-0.001398
-0.004076	0.009500	0.002910	0.002836	-0.007313	0.010812	-0.008199	-0.007102
-0.011529	0.027164	0.008207	0.008009	-0.020793	0.031101	-0.023431	-0.020190
-0.007601	0.017855	0.005415	0.005282	-0.013689	0.020410	-0.015404	-0.013292
0.048000	-0.113609	-0.034120	-0.033321	0.086759	-0.130378	0.097990	0.084241
0.059749	-0.141142	-0.042490	-0.041488	0.107895	-0.161789	0.121764	0.104771
-0.120306	0.279680	0.085847	0.083702	-0.215570	0.317663	-0.241708	-0.209441
0.070937	-0.167214	-0.050468	-0.049269	0.127966	-0.191438	0.144291	0.124269
0.225401	-0.500656	-0.162399	-0.157690	0.394885	-0.554905	0.435055	0.384297
0.047340	-0.112058	-0.033650	-0.032862	0.085570	-0.128606	0.096652	0.083087
-0.016698	0.039409	0.011881	0.011597	-0.030140	0.045163	-0.033991	-0.029265
0.093882	-0.220150	-0.066866	-0.065248	0.168934	-0.251278	0.190084	0.164083
-0.020706	0.048897	0.014730	0.014379	-0.037385	0.056054	-0.042174	-0.036300
-0.044396	0.104815	0.031580	0.030830	-0.080147	0.120126	-0.090415	-0.077824
0.033434	-0.079309	-0.023754	-0.023203	0.060496	-0.091131	0.068391	0.058736
0.026113	-0.062015	-0.018548	-0.018120	0.047276	-0.071306	0.053472	0.045899
-0.209558	0.469258	0.150724	0.146463	-0.368621	0.522278	-0.407356	-0.358627
-0.006208	0.014553	0.004425	0.004315	-0.011169	0.016617	-0.012557	-0.010846
-0.011876	0.027985	0.008453	0.008249	-0.021420	0.032045	-0.024140	-0.020799
-0.017835	0.042102	0.012689	0.012386	-0.032196	0.048254	-0.036313	-0.031261
-0.007305	0.017154	0.005205	0.005077	-0.013153	0.019604	-0.014799	-0.012773
-0.018057	0.042627	0.012847	0.012540	-0.032597	0.048856	-0.036766	-0.031650
-0.019158	0.045235	0.013630	0.013305	-0.034588	0.051850	-0.039015	-0.033584
-0.000356	0.000680	0.000266	0.000254	-0.000584	0.000680	-0.000594	-0.000569
0.001547	-0.003831	-0.001086	-0.001067	0.002858	-0.004502	0.003295	0.002773
-0.007974	0.018739	0.005680	0.005541	-0.014363	0.021426	-0.016166	-0.013948
0.004263	-0.010269	-0.003016	-0.002952	0.007771	-0.011898	0.008847	0.007543
0.001774	-0.004370	-0.001248	-0.001225	0.003270	-0.005122	0.003761	0.003173
0.000004	-0.000173	0.000010	0.000004	0.000068	-0.000300	0.000142	0.000063
-0.009193	0.021629	0.006547	0.006387	-0.016569	0.024745	-0.018659	-0.016089
-0.009016	0.021209	0.006421	0.006264	-0.016248	0.024262	-0.018295	-0.015777
-0.010587	0.024931	0.007537	0.007355	-0.019089	0.028537	-0.021506	-0.018535
-0.007976	0.018743	0.005681	0.005542	-0.014366	0.021429	-0.016170	-0.013950
-0.011649	0.027448	0.008292	0.008092	-0.021010	0.031428	-0.023676	-0.020400
-0.010433	0.024567	0.007428	0.007248	-0.018811	0.028119	-0.021192	-0.018266
-0.008532	0.020062	0.006077	0.005929	-0.015373	0.022945	-0.017307	-0.014927
-0.010558	0.024863	0.007516	0.007334	-0.019036	0.028459	-0.021446	-0.018484
-0.002836	0.006559	0.002028	0.001975	-0.005069	0.007433	-0.005663	-0.004924
-0.004050	0.009439	0.002892	0.002818	-0.007267	0.010742	-0.008147	-0.007057
-0.003994	0.009306	0.002852	0.002779	-0.007165	0.010589	-0.008032	-0.006958
-0.007417	0.017420	0.005285	0.005155	-0.013357	0.019911	-0.015029	-0.012970
-0.014141	0.033353	0.010063	0.009822	-0.025517	0.038210	-0.028769	-0.024777
-0.007834	0.018408	0.005581	0.005444	-0.014111	0.021045	-0.015881	-0.013702
0.042913	-0.101648	-0.030499	-0.029786	0.077594	-0.116705	0.087667	0.075340
0.057840	-0.136678	-0.041129	-0.040160	0.104465	-0.156703	0.117908	0.101438
-0.125237	0.290692	0.089395	0.087150	-0.224237	0.329879	-0.251271	-0.217873
0.069157	-0.163079	-0.049199	-0.048031	0.124779	-0.186743	0.140717	0.121172
0.216149	-0.482574	-0.155561	-0.151126	0.379653	-0.536259	0.419086	0.369404
0.041634	-0.098637	-0.029588	-0.028898	0.075288	-0.113261	0.085068	0.073100
-0.021994	0.051944	0.015645	0.015273	-0.039712	0.059550	-0.044801	-0.038559
0.114911	-0.267880	-0.081945	-0.079922	0.206184	-0.304721	0.231452	0.200305
-0.021865	0.051640	0.015554	0.015183	-0.039479	0.059202	-0.044539	-0.038333
-0.036397	0.085973	0.025888	0.025274	-0.065723	0.098564	-0.074156	-0.063816
0.051151	-0.121008	-0.036364	-0.035511	0.092434	-0.138828	0.104377	0.089753
0.011357	-0.027082	-0.008058	-0.007876	0.020602	-0.031211	0.023346	0.020000
-0.209088	0.468322	0.150378	0.146130	-0.367840	0.521302	-0.406532	-0.357865
-0.007689	0.018065	0.005478	0.005343	-0.013849	0.020650	-0.015584	-0.013448
-0.012866	0.030331	0.009157	0.008936	-0.023210	0.034738	-0.026161	-0.022537
-0.015267	0.036020	0.010864	0.010603	-0.027553	0.041272	-0.031068	-0.026754
-0.009037	0.021259	0.006436	0.006279	-0.016286	0.024319	-0.018339	-0.015814
-0.016872	0.039822	0.012005	0.011718	-0.030455	0.045637	-0.034347	-0.029571
-0.013974	0.032956	0.009944	0.009706	-0.025214	0.037753	-0.028426	-0.024482
-0.004912	0.011481	0.003504	0.003416	-0.008825	0.013088	-0.009908	-0.008570
0.008875	-0.021203	-0.006294	-0.006153	0.016114	-0.024458	0.018275	0.015643
-0.002168	0.004977	0.001554	0.001512	-0.003862	0.005616	-0.004299	-0.003752
0.005874	-0.014087	-0.004161	-0.004070	0.010684	-0.016284	0.012139	0.010371
0.000351	-0.000995	-0.000236	-0.000237	0.000695	-0.001245	0.000851	0.000673
-0.012441	0.029324	0.008855	0.008641	-0.022442	0.033582	-0.025294	-0.021790
-0.008904	0.020944	0.006341	0.006187	-0.016046	0.023958	-0.018067	-0.015581
-0.009235	0.021728	0.006577	0.006417	-0.016645	0.024859	-0.018744	-0.016163
-0.010405	0.024500	0.007407	0.007228	-0.018759	0.028041	-0.021133	-0.018216
-0.008062	0.018948	0.005742	0.005602	-0.014522	0.021665	-0.016346	-0.014102
-0.011712	0.027598	0.008337	0.008136	-0.021124	0.031600	-0.023805	-0.020512
-0.005786	0.013554	0.004125	0.004023	-0.010407	0.015469	-0.011695	-0.010106
-0.006484	0.015207	0.004621	0.004507	-0.011668	0.017368	-0.013121	-0.011331
-0.005954	0.013953	0.004245	0.004140	-0.010711	0.015927	-0.012039	-0.010401
-0.005234	0.012243	0.003733	0.003639	-0.009407	0.013963	-0.010565	-0.009135
-0.003741	0.008705	0.002671	0.002603	-0.006706	0.009898	-0.007513	-0.006513
-0.008774	0.020636	0.006249	0.006096	-0.015811	0.023604	-0.017802	-0.015353
-0.010666	0.025119	0.007593	0.007410	-0.019232	0.028753	-0.021667	-0.018674
-0.014139	0.033347	0.010062	0.009820	-0.025513	0.038202	-0.028763	-0.024772
-0.008646	0.020331	0.006157	0.006007	-0.015578	0.023254	-0.017539	-0.015127
0.043086	-0.102056	-0.030622	-0.029907	0.077906	-0.117171	0.088019	0.075643
0.055603	-0.131442	-0.039535	-0.038605	0.100443	-0.150734	0.113387	0.097532
-0.130445	0.302264	0.093146	0.090793	-0.233367	0.342679	-0.261326	-0.226758
0.071917	-0.169492	-0.051167	-0.049951	0.129722	-0.194023	0.146259	0.125976
0.212121	-0.474613	-0.152591	-0.148271	0.372985	-0.527999	0.412065	0.362887
0.043176	-0.102269	-0.030686	-0.029970	0.078069	-0.117415	0.088202	0.075802
-0.013803	0.032553	0.009823	0.009587	-0.024906	0.037290	-0.028078	-0.024183
0.126788	-0.294445	-0.090487	-0.088223	0.227074	-0.334216	0.254518	0.220630
-0.004468	0.010428	0.003188	0.003108	-0.008022	0.011878	-0.009000	-0.007790
-0.014242	0.033591	0.010134	0.009892	-0.025698	0.038482	-0.028973	-0.024953
0.029551	-0.070138	-0.020992	-0.020506	0.053485	-0.080621	0.060479	0.051928
0.029147	-0.069185	-0.020705	-0.020226	0.052756	-0.079528	0.059657	0.051220
-0.209481	0.469105	0.150668	0.146409	-0.368493	0.522118	-0.407222	-0.358503
-0.009764	0.022981	0.006952	0.006783	-0.017600	0.026298	-0.019824	-0.017090
-0.011657	0.027467	0.008297	0.008097	-0.021024	0.031450	-0.023692	-0.020414
-0.013621	0.032121	0.009694	0.009461	-0.024577	0.036795	-0.027706	-0.023863
-0.013607	0.032087	0.009684	0.009451	-0.024551	0.036756	-0.027677	-0.023838
-0.005593	0.013096	0.003988	0.003888	-0.010057	0.014943	-0.011300	-0.009767
-0.012775	0.030117	0.009092	0.008873	-0.023046	0.034492	-0.025977	-0.022378
0.007202	-0.017236	-0.005105	-0.004992	0.013087	-0.019901	0.014855	0.012704
0.008227	-0.019665	-0.005833	-0.005703	0.014941	-0.022692	0.016949	0.014504
0.002050	-0.005024	-0.001444	-0.001416	0.003769	-0.005873	0.004325	0.003657
-0.001920	0.004390	0.001378	0.001340	-0.003414	0.004941	-0.003793	-0.003317
-0.004637	0.010830	0.003309	0.003225	-0.008328	0.012341	-0.009347	-0.008088
-0.015585	0.036773	0.011090	0.010824	-0.028128	0.042137	-0.031718	-0.027312
-0.009788	0.023037	0.006969	0.006800	-0.017644	0.026362	-0.019872	-0.017132
-0.008856	0.020829	0.006307	0.006153	-0.015958	0.023826	-0.017968	-0.015496
-0.011396	0.026848	0.008112	0.007916	-0.020552	0.030739	-0.023159	-0.019956
-0.008725	0.020518	0.006213	0.006062	-0.015721	0.023469	-0.017700	-0.015266
-0.010461	0.024632	0.007447	0.007267	-0.018861	0.028194	-0.021247	-0.018314
-0.003306	0.007674	0.002363	0.002301	-0.005920	0.008714	-0.006625	-0.005750
-0.004986	0.011656	0.003556	0.003467	-0.008959	0.013289	-0.010059	-0.008700
-0.001020	0.002254	0.000738	0.000714	-0.001784	0.002487	-0.001951	-0.001734
-0.006546	0.015354	0.004665	0.004549	-0.011780	0.017537	-0.013247	-0.011439
-0.005594	0.013098	0.003989	0.003889	-0.010059	0.014945	-0.011302	-0.009768
-0.012239	0.028847	0.008711	0.008502	-0.022077	0.033034	-0.024882	-0.021437
-0.011022	0.025963	0.007846	0.007657	-0.019876	0.029722	-0.022395	-0.019300
-0.012783	0.030136	0.009098	0.008879	-0.023061	0.034515	-0.025994	-0.022392
-0.009287	0.021851	0.006613	0.006452	-0.016738	0.024999	-0.018849	-0.016253
0.044583	-0.105578	-0.031687	-0.030947	0.080604	-0.121199	0.091059	0.078264
0.050556	-0.119610	-0.035940	-0.035097	0.091362	-0.137232	0.103170	0.088711
-0.135479	0.313390	0.096775	0.094317	-0.242170	0.354949	-0.271001	-0.235327
0.065962	-0.155639	-0.046919	-0.045808	0.119048	-0.178288	0.134288	0.115605
0.222389	-0.494803	-0.160171	-0.155552	0.389941	-0.548886	0.429882	0.379462
0.037581	-0.089089	-0.026704	-0.026082	0.067978	-0.102333	0.076829	0.066002
0.014845	-0.035346	-0.010537	-0.010297	0.026909	-0.040700	0.030471	0.026124
0.139410	-0.322330	-0.099587	-0.097059	0.249142	-0.364959	0.278766	0.242109
0.010729	-0.025596	-0.007612	-0.007440	0.019467	-0.029504	0.022063	0.018899
-0.018542	0.043776	0.013192	0.012877	-0.033474	0.050176	-0.037757	-0.032502
0.050514	-0.119512	-0.035910	-0.035068	0.091286	-0.137120	0.103086	0.088638
0.004227	-0.010185	-0.002991	-0.002927	0.007707	-0.011801	0.008774	0.007480
-0.210803	0.471736	0.151640	0.147344	-0.370689	0.524858	-0.409540	-0.360648
-0.008059	0.018940	0.005740	0.005600	-0.014517	0.021656	-0.016339	-0.014096
-0.016178	0.038176	0.011511	0.011236	-0.029199	0.043747	-0.032928	-0.028352
-0.016716	0.039451	0.011893	0.011609	-0.030172	0.045210	-0.034026	-0.029296
-0.015327	0.036162	0.010906	0.010645	-0.027661	0.041435	-0.031191	-0.026858
-0.000293	0.000531	0.000221	0.000210	-0.000470	0.000508	-0.000465	-0.000458
-0.008861	0.020843	0.006311	0.006157	-0.015968	0.023841	-0.017980	-0.015506
0.017094	-0.040672	-0.012136	-0.011858	0.030975	-0.046816	0.035065	0.030072
0.007665	-0.018333	-0.005434	-0.005313	0.013924	-0.021162	0.015800	0.013517
0.005471	-0.013133	-0.003875	-0.003790	0.009956	-0.015189	0.011317	0.009665
-0.006651	0.015604	0.004740	0.004623	-0.011971	0.017824	-0.013463	-0.011625
-0.007472	0.017549	0.005323	0.005193	-0.013455	0.020058	-0.015140	-0.013066
-0.017313	0.040866	0.012318	0.012024	-0.031252	0.046835	-0.035247	-0.030345
-0.010849	0.025553	0.007724	0.007537	-0.019564	0.029252	-0.022042	-0.018996
-0.007966	0.018721	0.005675	0.005536	-0.014350	0.021405	-0.016151	-0.013934
-0.012461	0.029373	0.008869	0.008656	-0.022479	0.033638	-0.025336	-0.021827
-0.009549	0.022472	0.006799	0.006634	-0.017212	0.025713	-0.019385	-0.016713
-0.007146	0.016778	0.005092	0.004967	-0.012867	0.019172	-0.014475	-0.012494
